Data,Atendimentos diários,Ouvidorias,Controle,Ouvidorias L1,Ouvidorias L2,Ouvidorias L3,Ouvidorias L4,Controle L1,Ouvidorias demais níveis,Controle demais níveis
16/06/2025,4406,7,"0,16%",6,1,0,0,"0,14%",1,"0,02%"
17/06/2025,3314,6,"0,18%",1,0,3,2,"0,03%",5,"0,15%"
18/06/2025,3331,11,"0,33%",4,4,3,0,"0,12%",7,"0,21%"
19/06/2025,235,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
20/06/2025,2363,10,"0,42%",5,2,1,2,"0,21%",5,"0,21%"
21/06/2025,183,1,"0,55%",1,0,0,0,"0,55%",0,"0,00%"
22/06/2025,123,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
23/06/2025,2989,5,"0,17%",2,0,1,2,"0,07%",3,"0,10%"
24/06/2025,2994,5,"0,17%",1,2,1,1,"0,03%",4,"0,13%"
25/06/2025,2956,9,"0,30%",0,1,5,3,"0,00%",9,"0,30%"
26/06/2025,3495,8,"0,23%",5,2,0,1,"0,14%",3,"0,09%"
27/06/2025,2412,2,"0,08%",1,0,1,0,"0,04%",1,"0,04%"
28/06/2025,187,1,"0,53%",0,0,1,0,"0,00%",1,"0,53%"
29/06/2025,111,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
30/06/2025,3023,10,"0,33%",9,0,1,0,"0,30%",1,"0,03%"
01/07/2025,3265,7,"0,21%",4,0,2,1,"0,12%",3,"0,09%"
02/07/2025,3454,9,"0,26%",7,0,1,1,"0,20%",2,"0,06%"
03/07/2025,3715,15,"0,40%",9,4,2,0,"0,24%",6,"0,16%"
04/07/2025,3000,16,"0,53%",8,4,3,1,"0,27%",8,"0,27%"
05/07/2025,183,2,"1,09%",1,0,1,0,"0,55%",1,"0,55%"
06/07/2025,137,1,"0,73%",1,0,0,0,"0,73%",0,"0,00%"
07/07/2025,3312,7,"0,21%",2,3,1,1,"0,06%",5,"0,15%"
08/07/2025,3126,10,"0,32%",4,2,1,3,"0,13%",6,"0,19%"
09/07/2025,2027,2,"0,10%",1,1,0,0,"0,05%",1,"0,05%"
10/07/2025,3142,4,"0,13%",2,1,1,0,"0,06%",2,"0,06%"
11/07/2025,2615,11,"0,42%",7,4,0,0,"0,27%",4,"0,15%"
12/07/2025,193,1,"0,52%",0,0,0,1,"0,00%",1,"0,52%"
13/07/2025,92,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
14/07/2025,3197,6,"0,19%",2,1,2,1,"0,06%",4,"0,13%"
15/07/2025,3147,10,"0,32%",4,1,3,2,"0,13%",6,"0,19%"
16/07/2025,3217,7,"0,22%",3,3,0,1,"0,09%",4,"0,12%"
17/07/2025,3004,7,"0,23%",3,1,2,1,"0,10%",4,"0,13%"
18/07/2025,2445,6,"0,25%",4,1,1,0,"0,16%",2,"0,08%"
19/07/2025,185,1,"0,54%",0,0,0,1,"0,00%",1,"0,54%"
20/07/2025,104,2,"1,92%",0,1,0,1,"0,00%",2,"1,92%"
21/07/2025,3708,10,"0,27%",4,4,2,0,"0,11%",6,"0,16%"
22/07/2025,3049,8,"0,26%",2,3,3,0,"0,07%",6,"0,20%"
23/07/2025,2975,15,"0,50%",5,3,4,3,"0,17%",10,"0,34%"
24/07/2025,3069,5,"0,16%",3,1,1,0,"0,10%",2,"0,07%"
25/07/2025,2859,6,"0,21%",2,2,0,2,"0,07%",4,"0,14%"
26/07/2025,149,1,"0,67%",1,0,0,0,"0,67%",0,"0,00%"
27/07/2025,89,2,"2,25%",1,0,0,1,"1,12%",1,"1,12%"
28/07/2025,4243,11,"0,26%",7,2,1,1,"0,16%",4,"0,09%"
29/07/2025,4279,14,"0,33%",6,3,2,3,"0,14%",8,"0,19%"
30/07/2025,3106,3,"0,10%",3,0,0,0,"0,10%",0,"0,00%"
31/07/2025,3106,3,"0,10%",1,0,1,1,"0,03%",2,"0,06%"
01/08/2025,2895,5,"0,17%",3,0,1,1,"0,10%",2,"0,07%"
02/08/2025,217,4,"1,84%",3,1,0,0,"1,38%",1,"0,46%"
03/08/2025,117,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
04/08/2025,3868,8,"0,21%",4,1,2,1,"0,10%",4,"0,10%"
05/08/2025,3998,8,"0,20%",4,1,1,2,"0,10%",4,"0,10%"
06/08/2025,3689,16,"0,43%",6,5,2,3,"0,16%",10,"0,27%"
07/08/2025,3564,5,"0,14%",1,3,0,1,"0,03%",4,"0,11%"
08/08/2025,3137,4,"0,13%",1,1,1,1,"0,03%",3,"0,10%"
09/08/2025,190,4,"2,11%",2,1,1,0,"1,05%",2,"1,05%"
10/08/2025,90,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
11/08/2025,3451,4,"0,12%",2,2,0,0,"0,06%",2,"0,06%"
12/08/2025,3304,10,"0,30%",6,2,1,1,"0,18%",4,"0,12%"
13/08/2025,3210,3,"0,09%",2,0,0,1,"0,06%",1,"0,03%"
14/08/2025,3365,5,"0,15%",4,0,0,1,"0,12%",1,"0,03%"
15/08/2025,2598,5,"0,19%",3,0,2,0,"0,12%",2,"0,08%"
16/08/2025,189,1,"0,53%",0,0,0,1,"0,00%",1,"0,53%"
17/08/2025,149,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
18/08/2025,5043,12,"0,24%",7,3,2,0,"0,14%",5,"0,10%"
19/08/2025,4300,11,"0,26%",6,2,1,2,"0,14%",5,"0,12%"
20/08/2025,3570,8,"0,22%",4,3,1,0,"0,11%",4,"0,11%"
21/08/2025,3473,7,"0,20%",3,1,1,2,"0,09%",4,"0,12%"
22/08/2025,3473,7,"0,20%",5,1,1,0,"0,14%",2,"0,06%"
23/08/2025,225,1,"0,44%",1,0,0,0,"0,44%",0,"0,00%"
24/08/2025,163,1,"0,61%",1,0,0,0,"0,61%",0,"0,00%"
25/08/2025,4844,7,"0,14%",5,0,1,1,"0,10%",2,"0,04%"
26/08/2025,4990,10,"0,20%",4,1,1,4,"0,08%",6,"0,12%"
27/08/2025,3729,11,"0,29%",5,1,3,2,"0,13%",6,"0,16%"
28/08/2025,3351,12,"0,36%",8,1,3,0,"0,24%",4,"0,12%"
29/08/2025,3149,7,"0,22%",3,3,0,1,"0,10%",4,"0,13%"
30/08/2025,225,2,"0,89%",2,0,0,0,"0,89%",0,"0,00%"
31/08/2025,185,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
01/09/2025,4462,5,"0,11%",3,0,1,1,"0,07%",2,"0,04%"
02/09/2025,3987,9,"0,23%",6,1,2,0,"0,15%",3,"0,08%"
03/09/2025,3924,11,"0,28%",5,3,2,1,"0,13%",6,"0,15%"
04/09/2025,3825,12,"0,31%",6,4,1,1,"0,16%",6,"0,16%"
05/09/2025,3002,6,"0,20%",2,2,0,2,"0,07%",4,"0,13%"
06/09/2025,162,2,"1,23%",2,0,0,0,"1,23%",0,"0,00%"
07/09/2025,115,1,"0,87%",1,0,0,0,"0,87%",0,"0,00%"
08/09/2025,3396,5,"0,15%",4,0,0,1,"0,12%",1,"0,03%"
09/09/2025,3489,7,"0,20%",2,3,0,2,"0,06%",5,"0,14%"
10/09/2025,3263,6,"0,18%",4,1,0,1,"0,12%",2,"0,06%"
11/09/2025,3180,10,"0,31%",3,3,2,2,"0,09%",7,"0,22%"
12/09/2025,2984,7,"0,23%",5,2,0,0,"0,17%",2,"0,07%"
13/09/2025,184,3,"1,63%",1,0,1,1,"0,54%",2,"1,09%"
14/09/2025,98,1,"1,02%",0,1,0,0,"0,00%",1,"1,02%"
15/09/2025,3537,5,"0,14%",3,0,0,2,"0,08%",2,"0,06%"
16/09/2025,3204,3,"0,09%",1,0,1,1,"0,03%",2,"0,06%"
17/09/2025,3486,8,"0,23%",2,4,1,1,"0,06%",6,"0,17%"
18/09/2025,3504,9,"0,26%",3,1,1,4,"0,09%",6,"0,17%"
19/09/2025,3087,5,"0,16%",3,2,0,0,"0,10%",2,"0,06%"
20/09/2025,159,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
21/09/2025,103,1,"0,97%",1,0,0,0,"0,97%",0,"0,00%"
22/09/2025,3094,8,"0,26%",5,1,1,1,"0,16%",3,"0,10%"
23/09/2025,3232,6,"0,19%",2,1,2,1,"0,06%",4,"0,12%"
24/09/2025,3086,7,"0,23%",3,1,1,2,"0,10%",4,"0,13%"
25/09/2025,3191,2,"0,06%",0,1,1,0,"0,00%",2,"0,06%"
26/09/2025,2596,6,"0,23%",2,3,1,0,"0,08%",4,"0,15%"
27/09/2025,194,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
28/09/2025,127,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
29/09/2025,4087,7,"0,17%",4,1,0,2,"0,10%",3,"0,07%"
30/09/2025,3480,7,"0,20%",3,2,1,1,"0,09%",4,"0,11%"
01/10/2025,3601,7,"0,19%",4,2,1,0,"0,11%",3,"0,08%"
02/10/2025,3845,9,"0,23%",3,3,1,2,"0,08%",6,"0,16%"
03/10/2025,3477,6,"0,17%",3,2,0,1,"0,09%",3,"0,09%"
04/10/2025,253,2,"0,79%",0,2,0,0,"0,00%",2,"0,79%"
05/10/2025,149,3,"2,01%",3,0,0,0,"2,01%",0,"0,00%"
06/10/2025,4435,15,"0,34%",11,0,2,2,"0,25%",4,"0,09%"
07/10/2025,3948,6,"0,15%",4,0,2,0,"0,10%",2,"0,05%"
08/10/2025,3629,11,"0,30%",7,3,1,0,"0,19%",4,"0,11%"
09/10/2025,3493,9,"0,26%",3,3,2,1,"0,09%",6,"0,17%"
10/10/2025,3138,8,"0,25%",6,2,0,0,"0,19%",2,"0,06%"
11/10/2025,222,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
12/10/2025,121,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
13/10/2025,3657,10,"0,27%",4,2,2,2,"0,11%",6,"0,16%"
14/10/2025,3594,11,"0,31%",5,1,3,2,"0,14%",6,"0,17%"
15/10/2025,3684,15,"0,41%",7,6,0,2,"0,19%",8,"0,22%"
16/10/2025,3616,5,"0,14%",3,1,0,1,"0,08%",2,"0,06%"
17/10/2025,3060,7,"0,23%",2,4,0,1,"0,07%",5,"0,16%"
18/10/2025,223,2,"0,90%",1,0,0,1,"0,45%",1,"0,45%"
19/10/2025,133,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
20/10/2025,3327,5,"0,15%",2,2,0,1,"0,06%",3,"0,09%"
21/10/2025,4094,16,"0,39%",9,5,0,2,"0,22%",7,"0,17%"
22/10/2025,3520,5,"0,14%",2,0,0,3,"0,06%",3,"0,09%"
23/10/2025,4418,16,"0,36%",7,1,4,4,"0,16%",9,"0,20%"
24/10/2025,3029,17,"0,56%",12,2,2,1,"0,40%",5,"0,17%"
25/10/2025,193,3,"1,55%",1,0,1,1,"0,52%",2,"1,04%"
26/10/2025,119,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
27/10/2025,3647,11,"0,30%",4,3,1,3,"0,11%",7,"0,19%"
28/10/2025,3454,13,"0,38%",6,2,1,4,"0,17%",7,"0,20%"
29/10/2025,3447,9,"0,26%",6,3,0,0,"0,17%",3,"0,09%"
30/10/2025,3511,13,"0,37%",5,3,2,3,"0,14%",8,"0,23%"
31/10/2025,3442,5,"0,15%",5,0,0,0,"0,15%",0,"0,00%"
01/11/2025,219,2,"0,91%",2,0,0,0,"0,91%",0,"0,00%"
02/11/2025,132,1,"0,76%",1,0,0,0,"0,76%",0,"0,00%"
03/11/2025,4020,12,"0,30%",5,3,2,2,"0,12%",7,"0,17%"
04/11/2025,4796,17,"0,35%",11,5,1,0,"0,23%",6,"0,13%"
05/11/2025,3721,21,"0,56%",10,5,4,2,"0,27%",11,"0,30%"
06/11/2025,3825,20,"0,52%",9,6,2,3,"0,24%",11,"0,29%"
07/11/2025,3070,15,"0,49%",9,5,1,0,"0,29%",6,"0,20%"
08/11/2025,187,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
09/11/2025,109,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
10/11/2025,3654,17,"0,47%",8,6,1,2,"0,22%",9,"0,25%"
11/11/2025,3566,13,"0,36%",6,3,3,1,"0,17%",7,"0,20%"
12/11/2025,3400,8,"0,24%",3,1,2,2,"0,09%",5,"0,15%"
13/11/2025,3297,11,"0,33%",5,3,2,1,"0,15%",6,"0,18%"
14/11/2025,2714,7,"0,26%",2,3,1,1,"0,07%",5,"0,18%"
15/11/2025,131,1,"0,76%",1,0,0,0,"0,76%",0,"0,00%"
16/11/2025,80,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
17/11/2025,3341,15,"0,45%",3,5,7,0,"0,09%",12,"0,36%"
18/11/2025,3276,5,"0,15%",5,0,0,0,"0,15%",0,"0,00%"
19/11/2025,3191,10,"0,31%",7,1,2,0,"0,22%",3,"0,09%"
20/11/2025,271,1,"0,37%",1,0,0,0,"0,37%",0,"0,00%"
21/11/2025,2679,12,"0,45%",7,1,2,2,"0,26%",5,"0,19%"
22/11/2025,182,2,"1,10%",1,0,1,0,"0,55%",1,"0,55%"
23/11/2025,126,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
24/11/2025,3340,5,"0,15%",5,0,0,0,"0,15%",0,"0,00%"
25/11/2025,3216,7,"0,22%",2,2,0,3,"0,06%",5,"0,16%"
26/11/2025,3174,7,"0,22%",3,4,0,0,"0,09%",4,"0,13%"
27/11/2025,2919,11,"0,38%",4,1,4,2,"0,14%",7,"0,24%"
28/11/2025,2742,5,"0,18%",1,2,2,0,"0,04%",4,"0,15%"
29/11/2025,212,1,"0,47%",0,1,0,0,"0,00%",1,"0,47%"
30/11/2025,113,1,"0,88%",0,1,0,0,"0,00%",1,"0,88%"
01/12/2025,4812,2,"0,04%",2,0,0,0,"0,04%",0,"0,00%"
02/12/2025,3534,19,"0,54%",4,3,8,4,"0,11%",15,"0,42%"
03/12/2025,3821,11,"0,29%",4,3,0,4,"0,10%",7,"0,18%"
04/12/2025,3460,14,"0,40%",4,5,2,3,"0,12%",10,"0,29%"
05/12/2025,3463,10,"0,29%",4,5,0,1,"0,12%",6,"0,17%"
06/12/2025,197,1,"0,51%",1,0,0,0,"0,51%",0,"0,00%"
07/12/2025,123,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
08/12/2025,3010,8,"0,27%",5,1,1,1,"0,17%",3,"0,10%"
09/12/2025,3235,16,"0,49%",7,3,5,1,"0,22%",9,"0,28%"
10/12/2025,2835,6,"0,21%",4,1,0,1,"0,14%",2,"0,07%"
11/12/2025,3208,3,"0,09%",2,1,0,0,"0,06%",1,"0,03%"
12/12/2025,2588,2,"0,08%",1,0,1,0,"0,04%",1,"0,04%"
13/12/2025,188,3,"1,60%",1,2,0,0,"0,53%",2,"1,06%"
14/12/2025,199,1,"0,50%",0,0,0,0,"0,00%",1,"0,50%"
15/12/2025,3073,10,"0,33%",4,2,1,1,"0,13%",6,"0,20%"
16/12/2025,3006,4,"0,13%",1,0,0,0,"0,03%",3,"0,10%"
17/12/2025,3264,4,"0,12%",2,1,0,0,"0,06%",2,"0,06%"
18/12/2025,3224,7,"0,22%",1,0,0,1,"0,03%",6,"0,19%"
19/12/2025,3225,2,"0,06%",1,1,0,0,"0,03%",1,"0,03%"
20/12/2025,158,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
21/12/2025,86,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
22/12/2025,2329,4,"0,17%",0,0,2,0,"0,00%",4,"0,17%"
23/12/2025,1888,2,"0,11%",0,0,0,0,"0,00%",2,"0,11%"
24/12/2025,412,2,"0,49%",1,1,0,0,"0,24%",1,"0,24%"
25/12/2025,0,1,"0,00%",0,1,0,0,"0,00%",1,"0,00%"
26/12/2025,1557,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
27/12/2025,176,2,"1,14%",1,0,0,0,"0,57%",1,"0,57%"
28/12/2025,112,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
29/12/2025,2425,7,"0,29%",0,1,0,0,"0,00%",7,"0,29%"
30/12/2025,1699,1,"0,06%",0,0,0,0,"0,00%",1,"0,06%"
31/12/2025,345,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
01/01/2026,109,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
02/01/2026,2326,1,"0,04%",0,0,0,0,"0,00%",1,"0,04%"
03/01/2026,204,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
04/01/2026,167,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
05/01/2026,5615,14,"0,25%",2,2,1,0,"0,04%",12,"0,21%"
06/01/2026,4777,9,"0,19%",3,1,0,0,"0,06%",6,"0,13%"
07/01/2026,4256,15,"0,35%",4,2,0,0,"0,09%",11,"0,26%"
08/01/2026,4276,20,"0,47%",3,1,1,0,"0,07%",17,"0,40%"
09/01/2026,3742,7,"0,19%",1,1,0,0,"0,03%",6,"0,16%"
10/01/2026,249,2,"0,80%",0,0,0,0,"0,00%",2,"0,80%"
11/01/2026,138,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
12/01/2026,4047,8,"0,20%",2,0,0,1,"0,05%",6,"0,15%"
13/01/2026,3821,3,"0,08%",2,0,0,0,"0,05%",1,"0,03%"
14/01/2026,4044,8,"0,20%",2,1,0,0,"0,05%",6,"0,15%"
15/01/2026,3436,11,"0,32%",5,1,0,0,"0,15%",6,"0,17%"
16/01/2026,3890,6,"0,15%",5,0,0,0,"0,13%",1,"0,03%"
17/01/2026,260,4,"1,54%",1,0,0,0,"0,38%",3,"1,15%"
18/01/2026,160,1,"0,63%",0,0,0,0,"0,00%",1,"0,63%"
19/01/2026,3868,10,"0,26%",1,0,0,0,"0,03%",9,"0,23%"
20/01/2026,3626,3,"0,08%",2,0,0,0,"0,06%",1,"0,03%"
21/01/2026,3724,4,"0,11%",0,0,0,0,"0,00%",4,"0,11%"
22/01/2026,3597,3,"0,08%",2,0,0,0,"0,06%",1,"0,03%"
23/01/2026,3241,7,"0,22%",1,0,1,0,"0,03%",6,"0,19%"
24/01/2026,224,2,"0,89%",0,1,0,0,"0,00%",2,"0,89%"
25/01/2026,109,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
26/01/2026,3487,9,"0,26%",2,0,0,2,"0,06%",7,"0,20%"
27/01/2026,3716,3,"0,08%",2,0,0,0,"0,05%",1,"0,03%"
28/01/2026,3600,6,"0,17%",0,0,0,0,"0,00%",6,"0,17%"
29/01/2026,3545,6,"0,17%",2,0,0,0,"0,06%",4,"0,11%"
30/01/2026,3380,5,"0,15%",2,0,0,0,"0,06%",3,"0,09%"
31/01/2026,261,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
01/02/2026,166,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
02/02/2026,4502,8,"0,18%",1,0,0,0,"0,02%",7,"0,16%"
03/02/2026,4567,11,"0,24%",6,0,0,1,"0,13%",5,"0,11%"
04/02/2026,4586,17,"0,37%",1,1,0,1,"0,02%",16,"0,35%"
05/02/2026,4128,9,"0,22%",1,1,0,0,"0,02%",8,"0,19%"
06/02/2026,3475,10,"0,29%",2,2,0,0,"0,06%",8,"0,23%"
07/02/2026,279,1,"0,36%",0,0,0,0,"0,00%",1,"0,36%"
08/02/2026,160,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
09/02/2026,4047,7,"0,17%",4,0,0,0,"0,10%",3,"0,07%"
10/02/2026,3976,9,"0,23%",2,0,0,0,"0,05%",7,"0,18%"
11/02/2026,3937,8,"0,20%",3,0,0,1,"0,08%",5,"0,13%"
12/02/2026,4068,12,"0,29%",4,0,1,1,"0,10%",8,"0,20%"
13/02/2026,3243,6,"0,19%",3,0,0,0,"0,09%",3,"0,09%"
14/02/2026,213,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
15/02/2026,95,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
16/02/2026,593,3,"0,51%",0,0,0,0,"0,00%",3,"0,51%"
17/02/2026,374,4,"1,07%",1,0,0,1,"0,27%",3,"0,80%"
18/02/2026,2603,12,"0,46%",1,0,1,0,"0,04%",11,"0,42%"
19/02/2026,3709,6,"0,16%",0,1,1,0,"0,00%",6,"0,16%"
20/02/2026,3585,8,"0,22%",4,0,0,0,"0,11%",4,"0,11%"
21/02/2026,264,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
22/02/2026,153,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
23/02/2026,3717,6,"0,16%",3,1,0,0,"0,08%",3,"0,08%"
24/02/2026,3778,10,"0,26%",2,0,0,0,"0,05%",8,"0,21%"
25/02/2026,4182,7,"0,17%",3,0,0,0,"0,07%",4,"0,10%"
26/02/2026,4289,10,"0,23%",3,0,0,0,"0,07%",7,"0,16%"
27/02/2026,3773,11,"0,29%",4,0,0,0,"0,11%",7,"0,19%"
28/02/2026,276,3,"1,09%",1,0,0,0,"0,36%",2,"0,72%"
01/03/2026,156,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
02/03/2026,4090,6,"0,15%",2,0,0,0,"0,05%",4,"0,10%"
03/03/2026,4115,12,"0,29%",2,0,1,0,"0,05%",10,"0,24%"
04/03/2026,3897,26,"0,67%",2,3,1,0,"0,05%",24,"0,62%"
05/03/2026,3878,14,"0,36%",5,1,1,0,"0,13%",9,"0,23%"
06/03/2026,4757,30,"0,63%",0,1,0,1,"0,00%",30,"0,63%"
07/03/2026,225,2,"0,89%",0,0,0,0,"0,00%",2,"0,89%"
08/03/2026,179,1,"0,56%",0,0,0,0,"0,00%",1,"0,56%"
09/03/2026,3879,9,"0,23%",1,0,0,0,"0,03%",8,"0,21%"
10/03/2026,3937,5,"0,13%",1,1,0,0,"0,03%",4,"0,10%"
11/03/2026,3573,9,"0,25%",1,0,0,1,"0,03%",8,"0,22%"
12/03/2026,3603,8,"0,22%",1,0,0,0,"0,03%",7,"0,19%"
13/03/2026,3010,10,"0,33%",2,1,0,0,"0,07%",8,"0,27%"
14/03/2026,246,1,"0,41%",0,0,0,0,"0,00%",1,"0,41%"
15/03/2026,114,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
16/03/2026,3016,10,"0,33%",2,0,1,0,"0,07%",8,"0,27%"
17/03/2026,2829,5,"0,18%",1,0,0,0,"0,04%",4,"0,14%"
18/03/2026,3062,10,"0,33%",2,0,1,0,"0,07%",8,"0,26%"
19/03/2026,3003,6,"0,20%",0,0,0,1,"0,00%",6,"0,20%"
20/03/2026,2692,2,"0,07%",0,0,0,0,"0,00%",2,"0,07%"
21/03/2026,235,2,"0,85%",2,0,0,0,"0,85%",0,"0,00%"
22/03/2026,126,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
23/03/2026,3238,7,"0,22%",1,0,0,0,"0,03%",6,"0,19%"
24/03/2026,3039,7,"0,23%",0,1,0,0,"0,00%",7,"0,23%"
25/03/2026,3080,15,"0,49%",4,2,0,0,"0,13%",11,"0,36%"
26/03/2026,2952,7,"0,24%",1,1,0,0,"0,03%",6,"0,20%"
27/03/2026,2754,5,"0,18%",1,0,0,0,"0,04%",4,"0,15%"
28/03/2026,209,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
29/03/2026,126,1,"0,79%",0,0,0,0,"0,00%",1,"0,79%"
30/03/2026,3162,8,"0,25%",1,2,0,0,"0,03%",7,"0,22%"
31/03/2026,3242,6,"0,19%",1,2,0,0,"0,03%",5,"0,15%"
01/04/2026,3200,13,"0,41%",4,0,0,0,"0,13%",9,"0,28%"
02/04/2026,3683,10,"0,27%",1,0,0,0,"0,03%",9,"0,24%"
03/04/2026,281,2,"0,71%",0,0,0,0,"0,00%",2,"0,71%"
04/04/2026,371,3,"0,81%",1,0,0,0,"0,27%",2,"0,54%"
05/04/2026,380,2,"0,53%",0,0,0,0,"0,00%",2,"0,53%"
06/04/2026,4447,21,"0,47%",0,1,0,1,"0,00%",21,"0,47%"
07/04/2026,3830,15,"0,39%",1,2,0,1,"0,03%",14,"0,37%"
08/04/2026,2994,13,"0,43%",2,1,0,0,"0,07%",11,"0,37%"
09/04/2026,3425,5,"0,15%",0,1,0,1,"0,00%",5,"0,15%"
10/04/2026,2925,6,"0,21%",2,0,0,0,"0,07%",4,"0,14%"
11/04/2026,192,4,"2,08%",0,1,0,0,"0,00%",4,"2,08%"
12/04/2026,94,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
13/04/2026,3063,9,"0,29%",0,1,0,0,"0,00%",9,"0,29%"
14/04/2026,3271,7,"0,21%",0,0,0,1,"0,00%",7,"0,21%"
15/04/2026,2043,6,"0,29%",0,0,0,0,"0,00%",6,"0,29%"
16/04/2026,2356,9,"0,38%",2,1,1,0,"0,08%",7,"0,30%"
17/04/2026,1729,5,"0,29%",2,0,0,0,"0,12%",3,"0,17%"
18/04/2026,302,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
19/04/2026,178,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
20/04/2026,1837,7,"0,38%",2,0,0,0,"0,11%",5,"0,27%"
21/04/2026,398,1,"0,25%",0,0,0,0,"0,00%",1,"0,25%"
22/04/2026,2055,4,"0,19%",1,0,1,0,"0,05%",3,"0,15%"
23/04/2026,1962,10,"0,51%",4,0,0,0,"0,20%",6,"0,31%"
24/04/2026,1613,6,"0,37%",1,1,0,0,"0,06%",5,"0,31%"
25/04/2026,195,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
26/04/2026,198,1,"0,51%",0,0,0,0,"0,00%",1,"0,51%"
27/04/2026,1858,6,"0,32%",3,2,0,0,"0,16%",3,"0,16%"
28/04/2026,1812,7,"0,39%",2,1,0,1,"0,11%",5,"0,28%"
29/04/2026,1794,10,"0,56%",0,0,0,0,"0,00%",10,"0,56%"
30/04/2026,1858,4,"0,22%",1,0,0,0,"0,05%",3,"0,16%"
01/05/2026,214,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
02/05/2026,244,1,"0,41%",1,0,0,0,"0,41%",0,"0,00%"
03/05/2026,131,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
04/05/2026,3185,9,"0,28%",3,2,0,0,"0,09%",6,"0,19%"
05/05/2026,3631,14,"0,39%",5,0,0,0,"0,14%",9,"0,25%"
06/05/2026,3540,12,"0,34%",2,2,1,0,"0,06%",10,"0,28%"
07/05/2026,3416,12,"0,35%",4,2,0,0,"0,12%",8,"0,23%"
08/05/2026,2784,6,"0,22%",0,1,0,0,"0,00%",6,"0,22%"
09/05/2026,223,1,"0,45%",1,0,0,0,"0,45%",0,"0,00%"
10/05/2026,106,2,"1,89%",0,0,0,0,"0,00%",2,"1,89%"
11/05/2026,3271,6,"0,18%",2,1,0,1,"0,06%",4,"0,12%"
12/05/2026,3210,5,"0,16%",1,0,0,0,"0,03%",4,"0,12%"
13/05/2026,3099,8,"0,26%",2,3,1,0,"0,06%",6,"0,19%"
14/05/2026,2812,4,"0,14%",2,0,1,0,"0,07%",2,"0,07%"
15/05/2026,2564,4,"0,16%",0,2,0,0,"0,00%",4,"0,16%"
16/05/2026,198,1,"0,51%",0,0,0,0,"0,00%",1,"0,51%"
17/05/2026,147,0,"0,00%",0,0,0,0,"0,00%",0,"0,00%"
18/05/2026,3106,9,"0,29%",3,0,0,0,"0,10%",6,"0,19%"
19/05/2026,3081,5,"0,16%",3,0,0,0,"0,10%",2,"0,06%"
20/05/2026,2627,5,"0,19%",2,0,0,0,"0,08%",3,"0,11%"
21/05/2026,2884,3,"0,10%",1,0,0,0,"0,03%",2,"0,07%"
22/05/2026,2246,6,"0,27%",0,0,0,0,"0,00%",6,"0,27%"
